Text,Address,Street_Number,Street_Name,Street_Address,City,Zip_Code,State,Country
"Sabine Hoffmann Gartenweg 17 86150 Augsburg Email: s.hoffmann@augsburg.de","Gartenweg 17 86150 Augsburg","17","Gartenweg","17 Gartenweg","Augsburg","86150","","Germany"
"Thomas Weber Marktstraße 30 70173 Stuttgart Email: thomas.weber@stuttgart.de","Marktstraße 30 70173 Stuttgart","30","Marktstraße","30 Marktstraße","Stuttgart","70173","","Germany"
"Petra König Schillerstraße 29 14467 Potsdam Email: petra.koenig@potsdam.de","Schillerstraße 29 14467 Potsdam","29","Schillerstraße","29 Schillerstraße","Potsdam","14467","","Germany"
"Martin Schröder Blumenstraße 4 28195 Bremen Email: m.schroeder@bremen.de","Blumenstraße 4 28195 Bremen","4","Blumenstraße","4 Blumenstraße","Bremen","28195","","Germany"
"Ursula Mayer Allee der Kosmonauten 1 12681 Berlin Email: ursula.mayer@berlin.de","Allee der Kosmonauten 1 12681 Berlin","1","Allee der Kosmonauten","1 Allee der Kosmonauten","Berlin","12681","","Germany"
"Frank Richter Friedrichstraße 16 04109 Leipzig Email: frank.richter@leipzig.de","Friedrichstraße 16 04109 Leipzig","16","Friedrichstraße","16 Friedrichstraße","Leipzig","04109","","Germany"
"Andreas Keller Ringstraße 12 55116 Mainz Email: andreas.keller@mainz.de","Ringstraße 12 55116 Mainz","12","Ringstraße","12 Ringstraße","Mainz","55116","","Germany"
"Christina Vogel Rosenstraße 7 93047 Regensburg Email: c.vogel@regensburg.de","Rosenstraße 7 93047 Regensburg","7","Rosenstraße","7 Rosenstraße","Regensburg","93047","","Germany"
"Peter Müller Blumenweg 22 80333 München Telefon: 089 123456", "Blumenweg 22 80333 München", "22", "Blumenweg", "22 Blumenweg", "München", "80333", "", "Germany"
"Julia Fischer Kirchplatz 3 50667 Köln Mobil: +49 171 2345678", "Kirchplatz 3 50667 Köln", "3", "Kirchplatz", "3 Kirchplatz", "Köln", "50667", "", "Germany"
"Michael Weber Gartenstr. 45 70173 Stuttgart Email: michaelweber@example.de", "Gartenstr. 45 70173 Stuttgart", "45", "Gartenstr.", "45 Gartenstr.", "Stuttgart", "70173", "", "Germany"
"Sabine Hoffmann Lindenallee 10 14467 Potsdam Fax: 0331 987654", "Lindenallee 10 14467 Potsdam", "10", "Lindenallee", "10 Lindenallee", "Potsdam", "14467", "", "Germany"
"Johannes Braun Marktstr. 7 20095 Hamburg Telefon: 040 7654321", "Marktstr. 7 20095 Hamburg", "7", "Marktstr.", "7 Marktstr.", "Hamburg", "20095", "", "Germany"
"Lisa Becker Rosenweg 18 55116 Mainz Email: lisa.becker@example.com", "Rosenweg 18 55116 Mainz", "18", "Rosenweg", "18 Rosenweg", "Mainz", "55116", "", "Germany"
"Thomas Schulz Am Sportplatz 33 34117 Kassel Mobil: +49 151 7890123", "Am Sportplatz 33 34117 Kassel", "33", "Am Sportplatz", "33 Am Sportplatz", "Kassel", "34117", "", "Germany"
"Claudia Wagner Bahnhofstr. 9 86150 Augsburg Fax: 0821 1234567", "Bahnhofstr. 9 86150 Augsburg", "9", "Bahnhofstr.", "9 Bahnhofstr.", "Augsburg", "86150", "", "Germany"
"Markus Neumann Schulstr. 25 99084 Erfurt Telefon: 0361 654321", "Schulstr. 25 99084 Erfurt", "25", "Schulstr.", "25 Schulstr.", "Erfurt", "99084", "", "Germany"
"Markus Klein Münchener Str. 45 80331 München Tel: 089-1234567","Münchener Str. 45 80331 München","45","Münchener Str.","45 Münchener Str.","München","80331","","Germany"
"Sabine Fischer Gartenstr. 7 69115 Heidelberg Web: www.example.de","Gartenstr. 7 69115 Heidelberg","7","Gartenstr.","7 Gartenstr.","Heidelberg","69115","","Germany"
"Thomas Weber Inselstr. 23 04103 Leipzig Email: thomas.weber@provider.de","Inselstr. 23 04103 Leipzig","23","Inselstr.","23 Inselstr.","Leipzig","04103","","Germany"
"Petra Braun Kirchplatz 9 40213 Düsseldorf Tel: 0211-9876543","Kirchplatz 9 40213 Düsseldorf","9","Kirchplatz","9 Kirchplatz","Düsseldorf","40213","","Germany"
"Michael Schneider Friedrichstr. 99 10117 Berlin Email: michael.schneider@mail.com","Friedrichstr. 99 10117 Berlin","99","Friedrichstr.","99 Friedrichstr.","Berlin","10117","","Germany"
"Laura Meier Bahnhofstr. 3 28195 Bremen Web: www.laura-meier.de","Bahnhofstr. 3 28195 Bremen","3","Bahnhofstr.","3 Bahnhofstr.","Bremen","28195","","Germany"
"Andreas Schulz Blumenweg 22 50667 Köln Tel: 0221-7654321","Blumenweg 22 50667 Köln","22","Blumenweg","22 Blumenweg","Köln","50667","","Germany"
"Katrin Hoffmann Marktstr. 15 17489 Greifswald Email: katrin.hoffmann@domain.de","Marktstr. 15 17489 Greifswald","15","Marktstr.","15 Marktstr.","Greifswald","17489","","Germany"
"Johannes Becker Lindenallee 30 53113 Bonn Web: www.johannes-becker.com","Lindenallee 30 53113 Bonn","30","Lindenallee","30 Lindenallee","Bonn","53113","","Germany"
"Martina Wolf Rosenweg 5 89073 Ulm Tel: 0731-4567890","Rosenweg 5 89073 Ulm","5","Rosenweg","5 Rosenweg","Ulm","89073","","Germany"
"Daniel Wagner Bergstr. 18 97070 Würzburg Email: daniel.wagner@example.com","Bergstr. 18 97070 Würzburg","18","Bergstr.","18 Bergstr.","Würzburg","97070","","Germany"
"Christina Krüger Hafenstr. 14 27568 Bremerhaven Tel: 0471-1234567","Hafenstr. 14 27568 Bremerhaven","14","Hafenstr.","14 Hafenstr.","Bremerhaven","27568","","Germany"
"Oliver Franke Schulstr. 11 60487 Frankfurt am Main Web: www.oliver-franke.de","Schulstr. 11 60487 Frankfurt am Main","11","Schulstr.","11 Schulstr.","Frankfurt am Main","60487","","Germany"
"Svenja Müller Parkallee 29 28209 Bremen Email: svenja.mueller@provider.de","Parkallee 29 28209 Bremen","29","Parkallee","29 Parkallee","Bremen","28209","","Germany"
"Jürgen Bauer Waldweg 6 72070 Tübingen Tel: 07071-2345678","Waldweg 6 72070 Tübingen","6","Waldweg","6 Waldweg","Tübingen","72070","","Germany"
"Lisa König Am Rathaus 4 99084 Erfurt Email: lisa.koenig@mail.com","Am Rathaus 4 99084 Erfurt","4","Am Rathaus","4 Am Rathaus","Erfurt","99084","","Germany"
"Sebastian Lang Marktgasse 17 55116 Mainz Tel: 06131-9876543","Marktgasse 17 55116 Mainz","17","Marktgasse","17 Marktgasse","Mainz","55116","","Germany"
"Claudia Neumann Alte Poststr. 8 86150 Augsburg Web: www.claudia-neumann.de","Alte Poststr. 8 86150 Augsburg","8","Alte Poststr.","8 Alte Poststr.","Augsburg","86150","","Germany"
"Patrick Hansen Neue Str. 21 30159 Hannover Email: patrick.hansen@example.com","Neue Str. 21 30159 Hannover","21","Neue Str.","21 Neue Str.","Hannover","30159","","Germany"
"Johann Becker Hauptstr. 45 10115 Berlin Email: j.becker@mail.de", "Hauptstr. 45 10115 Berlin", "45", "Hauptstr.", "45 Hauptstr.", "Berlin", "10115", "", "Germany"
"Laura Fischer Gartenweg 12 30159 Hannover Tel: 0511 987654", "Gartenweg 12 30159 Hannover", "12", "Gartenweg", "12 Gartenweg", "Hannover", "30159", "", "Germany"
"Michael Braun Berliner Platz 7 04109 Leipzig Email: mike_braun@web.de", "Berliner Platz 7 04109 Leipzig", "7", "Berliner Platz", "7 Berliner Platz", "Leipzig", "04109", "", "Germany"
"Sabine Müller Lindenallee 97 50667 Köln Mobil: +49 172 7654321", "Lindenallee 97 50667 Köln", "97", "Lindenallee", "97 Lindenallee", "Köln", "50667", "", "Germany"
"Thomas Weber Marktstr. 23 28195 Bremen Tel: 0421 123456", "Marktstr. 23 28195 Bremen", "23", "Marktstr.", "23 Marktstr.", "Bremen", "28195", "", "Germany"
"Elke Schneider Friedrichstr. 56 70173 Stuttgart Email: schneider.elke@xyz.de", "Friedrichstr. 56 70173 Stuttgart", "56", "Friedrichstr.", "56 Friedrichstr.", "Stuttgart", "70173", "", "Germany"
"Martin Schäfer Hafenstr. 89 20457 Hamburg Mobil: +49 176 654321", "Hafenstr. 89 20457 Hamburg", "89", "Hafenstr.", "89 Hafenstr.", "Hamburg", "20457", "", "Germany"
"Petra Wagner Rosenweg 14 86150 Augsburg Tel: 0821 654321", "Rosenweg 14 86150 Augsburg", "14", "Rosenweg", "14 Rosenweg", "Augsburg", "86150", "", "Germany"
"Uwe Zimmermann Beethovenstr. 38 60325 Frankfurt am Main Email: uwe.zimm@mail.com", "Beethovenstr. 38 60325 Frankfurt am Main", "38", "Beethovenstr.", "38 Beethovenstr.", "Frankfurt am Main", "60325", "", "Germany"
"Friedrich Müller Hauptstr. 23 80331 München Email: friedrich.mueller@example.com","Hauptstr. 23 80331 München","23","Hauptstr.","23 Hauptstr.","München","80331","","Germany"
"Claudia Weber Beethovenallee 5 53173 Bonn","Beethovenallee 5 53173 Bonn","5","Beethovenallee","5 Beethovenallee","Bonn","53173","","Germany"
"Michael Fischer Gartenstr. 42 20095 Hamburg Tel: 040 98765432","Gartenstr. 42 20095 Hamburg","42","Gartenstr.","42 Gartenstr.","Hamburg","20095","","Germany"
"Sabine Lehmann Schillerstr. 12 70173 Stuttgart Email: sabine.lehmann@mail.de","Schillerstr. 12 70173 Stuttgart","12","Schillerstr.","12 Schillerstr.","Stuttgart","70173","","Germany"
"Peter Schneider Am Markt 7 28195 Bremen Tel: 0421 1239876","Am Markt 7 28195 Bremen","7","Am Markt","7 Am Markt","Bremen","28195","","Germany"
"Ulrike Bauer Königstr. 56 90402 Nürnberg","Königstr. 56 90402 Nürnberg","56","Königstr.","56 Königstr.","Nürnberg","90402","","Germany"
"Thomas Jung Lindenallee 3 04109 Leipzig Email: thomas.jung@web.de","Lindenallee 3 04109 Leipzig","3","Lindenallee","3 Lindenallee","Leipzig","04109","","Germany"
"Petra Hoffmann Bahnhofstr. 78 66111 Saarbrücken Tel: 0681 123456","Bahnhofstr. 78 66111 Saarbrücken","78","Bahnhofstr.","78 Bahnhofstr.","Saarbrücken","66111","","Germany"
"Jürgen Wagner Wilhelmstr. 89 10117 Berlin","Wilhelmstr. 89 10117 Berlin","89","Wilhelmstr.","89 Wilhelmstr.","Berlin","10117","","Germany"
"Stefanie Krämer Mozartstr. 33 04107 Leipzig Email: stefanie.kraemer@gmail.com","Mozartstr. 33 04107 Leipzig","33","Mozartstr.","33 Mozartstr.","Leipzig","04107","","Germany"
"Markus Becker Goethestr. 21 60313 Frankfurt am Main","Goethestr. 21 60313 Frankfurt am Main","21","Goethestr.","21 Goethestr.","Frankfurt am Main","60313","","Germany"
"Katrin Neumann Uhlandstr. 15 50667 Köln","Uhlandstr. 15 50667 Köln","15","Uhlandstr.","15 Uhlandstr.","Köln","50667","","Germany"
"Oliver Richter Friedrichstr. 9 30159 Hannover Tel: 0511 987654","Friedrichstr. 9 30159 Hannover","9","Friedrichstr.","9 Friedrichstr.","Hannover","30159","","Germany"
"Andrea Schmitz Wiesengrund 24 54290 Trier","Wiesengrund 24 54290 Trier","24","Wiesengrund","24 Wiesengrund","Trier","54290","","Germany"
"Ecco Reisen GmbH Heuerstr. 6 30519 Hannover","Heuerstr. 6 30519 Hannover","6","Heuerstr.","6 Heuerstr.","Hannover","30519","","Germany"
"Bureau Heintz Agentur für Kommunikation Olgastraße 109 70180 Stuttgart  Tel +49 (0)711. 25 97 13 86 Fax +49 (0)711. 25 97 13 82", "Olgastraße 109 70180 Stuttgart", "109", "Olgastraße", "109 Olgastraße", "Stuttgart", "70180", "", "Germany"
"Design Studio Klumpp Weißenburger Straße 10 70180 Stuttgart Tel +49 (0)711. 23 45 67 89 Fax +49 (0)711. 23 45 67 88","Weißenburger Straße 10","10","Weißenburger Straße","10 Weißenburger Straße","Stuttgart","70180","","Germany"
"Weber & Partner Rechtsanwälte Georgenstraße 25 10117 Berlin Tel +49 (0)30. 12 34 56 70 Fax +49 (0)30. 12 34 56 79","Georgenstraße 25","25","Georgenstraße","25 Georgenstraße","Berlin","10117","","Germany"
"Dolde Medien Verlag Kronenstraße 7 70173 Stuttgart Tel +49 (0)711. 85 60 53 00 Fax +49 (0)711. 85 60 53 20","Kronenstraße 7","7","Kronenstraße","7 Kronenstraße","Stuttgart","70173","","Germany"
"Bergmann Gruppe Marketingagentur Max-Joseph-Straße 5 68165 Mannheim Tel +49 (0)621. 432 987 00 Fax +49 (0)621. 432 987 19","Max-Joseph-Straße 5","5","Max-Joseph-Straße","5 Max-Joseph-Straße","Mannheim","68165","","Germany"
"MetaSys GmbH Grunewaldstr. 22 10823 Berlin","Grunewaldstr. 22","22","Grunewaldstr.","22 Grunewaldstr.","Berlin","10823","","Germany"
"TechnoSoft GmbH Seestr. 45 13353 Berlin","Seestr. 45","45","Seestr.","45 Seestr.","Berlin","13353","","Germany"
"BioPharm Solutions An der Alster 85 20099 Hamburg","An der Alster 85","85","An der Alster","85 An der Alster","Hamburg","20099","","Germany"
"QuantumWise AG Hafenplatz 9 68159 Mannheim","Hafenplatz 9","9","Hafenplatz","9 Hafenplatz","Mannheim","68159","","Germany"
"Vision Graphics KG Schillerstr. 14 33609 Bielefeld","Schillerstr. 14","14","Schillerstr.","14 Schillerstr.","Bielefeld","33609","","Germany"
"Delta Machinery GmbH Elisenweg 3 12351 Berlin","Elisenweg 3","3","Elisenweg","3 Elisenweg","Berlin","12351","","Germany"
"Nordic Energy Systems Weidestraße 122a 22083 Hamburg","Weidestraße 122a","122a","Weidestraße","122a Weidestraße","Hamburg","22083","","Germany"
"RapidTech Engineering Rheinuferstr. 7A 67061 Ludwigshafen","Rheinuferstr. 7A","7A","Rheinuferstr.","7A Rheinuferstr.","Ludwigshafen","67061","","Germany"
"Vortex Dynamics GmbH Gustav-Heinemann-Ufer 74 50968 Köln","Gustav-Heinemann-Ufer 74","74","Gustav-Heinemann-Ufer","74 Gustav-Heinemann-Ufer","Köln","50968","","Germany"
"Polaris Networks GmbH Dammstr. 16 47119 Duisburg","Dammstr. 16","16","Dammstr.","16 Dammstr.","Duisburg","47119","","Germany"
"HOPE Kapstadt Stiftung eine Treuhandstiftung von Deutsche AIDS-Stiftung Münsterstraße 18 53111 Bonn Telefon : 0228 60 46 90 Fax: 0228 60 46 995 E-Mail: info@hope-kapstadt.de","Münsterstraße 18 53111 Bonn","18","Münsterstraße","18 Münsterstraße","Bonn","53111","","Germany"
"FORUM Kultur und Umwelt gemeinnützige GmbH Bismarckallee 23 14193 Berlin Telefon: 030 80 49 60 70 Fax: 030 80 49 60 79 E-Mail: kontakt@forum-umwelt.de","Bismarckallee 23 14193 Berlin","23","Bismarckallee","23 Bismarckallee","Berlin","14193","","Germany"
"Stiftung Lebenskraft Brandenburger Tor Pariser Platz 6A 10117 Berlin Telefon: 030 22 77 00 23 Fax: 030 22 77 00 24 E-Mail: info@lebenskraft-stiftung.de","Pariser Platz 6A 10117 Berlin","6A","Pariser Platz","6A Pariser Platz","Berlin","10117","","Germany"
"Deutschland Hilft e.V. Soziale Dienste Wilhelmstraße 44 10117 Berlin Telefon: 030 27 59 59 59 Fax: 030 27 59 59 60 E-Mail: service@deutschlandhilft.de","Wilhelmstraße 44 10117 Berlin","44","Wilhelmstraße","44 Wilhelmstraße","Berlin","10117","","Germany"
"Bürgerhilfe Dresden e.V. Förderverein Weißer Hirsch Bautzner Landstraße 32 01324 Dresden Telefon: 0351 26 34 58 60 Fax: 0351 26 34 58 69 E-Mail: kontakt@buergerhilfe-dresden.de","Bautzner Landstraße 32 01324 Dresden","32","Bautzner Landstraße","32 Bautzner Landstraße","Dresden","01324","","Germany"
"Kunstförderverein Heidelberg e.V. Hauptstraße 120 69117 Heidelberg Telefon: 06221 65 22 331 Fax: 06221 65 22 332 E-Mail: info@kunst-heidelberg.de","Hauptstraße 120 69117 Heidelberg","120","Hauptstraße","120 Hauptstraße","Heidelberg","69117","","Germany"
"Johanniter in Potsdam, Brandenburg Heinrich-Mann-Allee 103 14473 Potsdam","Brandenburg Heinrich-Mann-Allee 103 14473 Potsdam","103","Heinrich-Mann-Allee","103 Heinrich-Mann-Allee","Potsdam","14473","Brandenburg","Germany"
"Caritas in Freiburg, Breisgau-Hochschwarzwald Bismarckallee 2 79098 Freiburg","Breisgau-Hochschwarzwald Bismarckallee 2 79098 Freiburg","2","Bismarckallee","2 Bismarckallee","Freiburg","79098","Breisgau-Hochschwarzwald","Germany"
"DRK (Deutsches Rotes Kreuz) in Aachen, Städteregion Trierer Straße 1 52078 Aachen","Städteregion Trierer Straße 1 52078 Aachen","1","Städteregion Trierer Straße","1 Trierer Straße","Aachen","52078","Städteregion Aachen","Germany"
"Diakonie in Kassel, Nordhessen Goethestraße 29 34119 Kassel","Nordhessen Goethestraße 29 34119 Kassel","29","Goethestraße","29 Goethestraße","Kassel","34119","Nordhessen","Germany"
"ASB (Arbeiter-Samariter-Bund) in Regensburg, Oberpfalz Landshuter Straße 19 93053 Regensburg","Oberpfalz Landshuter Straße 19 93053 Regensburg","19","Landshuter Straße","19 Landshuter Straße","Regensburg","93053","Oberpfalz","Germany"
"Technisches Hilfswerk in Dresden, Sachsen Bremer Straße 57 01067 Dresden","Sachsen Bremer Straße 57 01067 Dresden","57","Bremer Straße","57 Bremer Straße","Dresden","01067","Sachsen","Germany"
"Malteser in Trier, Rheinland-Pfalz Metternichstraße 33 54292 Trier","Rheinland-Pfalz Metternichstraße 33 54292 Trier","33","Metternichstraße","33 Metternichstraße","Trier","54292","Rheinland-Pfalz","Germany"
"Caritasverband für die Stadt Bonn e.V., Bonn Mozartstraße 2-4 53115 Bonn"," Bonn Mozartstraße 2-4 53115 Bonn","2-4","Mozartstraße","2-4 Mozartstraße","Bonn","53115","","Germany"
"Johanniter-Unfall-Hilfe in Erfurt, Thüringen Magdeburger Allee 34 99086 Erfurt","Thüringen Magdeburger Allee 34 99086 Erfurt","34","Magdeburger Allee","34 Magdeburger Allee","Erfurt","99086","Thüringen","Germany"
"Deutsches Rotes Kreuz in Hamburg, Freie und Hansestadt Behringstraße 120 22763 Hamburg","Freie und Hansestadt Behringstraße 120 22763 Hamburg","120","Behringstraße","120 Behringstraße","Hamburg","22763","Freie und Hansestadt Hamburg","Germany"
"schließen Hauptnavigation Kompetenzen Webentwicklung Konzeption Webdesign TYPO3 WordPress Produkte TYPO3 Intranet PR-Software PRINS Bildungsportal-Software BISON Behördenportal Referenzen Agentur Sevice navigation Jobs Digital-Magazin Kontakt Humboldtstr 15, 04105 Leipzig +49 341 355430 0 info@ifabrik de","Humboldtstr 15, 04105 Leipzig","15","Humboldtstr","Humboldtstr 15","Leipzig","04105","","Germany"
"schließen Hauptnavigation Technologien Cloud-Lösungen Sicherheitssysteme Datenanalyse AI-Lösungen Produkte Business Intelligence ERP Software CRM-Systeme Referenzen Fallstudien Agentur Karriere Team Events Kontakt Goethestr 22, 10117 Berlin +49 30 224455 66 info@techsolutions de","Goethestr 22, 10117 Berlin","22","Goethestr","Goethestr 22","Berlin","10117","","Germany"
"schließen Hauptnavigation Services IT-Beratung Managed IT Services Custom Software Entwicklung Produkte SaaS Lösungen Mobile Apps IT-Security Referenzen Erfolgsstories Agentur News Partner Kontakt Schillerstr 33, 60313 Frankfurt +49 69 789012 0 info@innovate-it de","Schillerstr 33, 60313 Frankfurt","33","Schillerstr","Schillerstr 33","Frankfurt","60313","","Germany"
"schließen Hauptnavigation Branchenlösungen Automobilindustrie Finanzsektor Telekommunikation Gesundheitswesen Produkte IoT Lösungen E-Commerce Plattformen Referenzen Kundenbewertungen Agentur Team Karriere Kontakt Beethovenstr 58, 50674 Köln +49 221 987654 32 info@digitalfrontiers de","Beethovenstr 58, 50674 Köln","58","Beethovenstr","Beethovenstr 58","Köln","50674","","Germany"
"schließen Hauptnavigation Strategien Marketingstrategien Unternehmensstrategien Marktforschung Produkte Online-Marketing SEO Tools Referenzen Klientenliste Projekte Agentur Über Uns Presse Kontakt Wagnerstr 44, 90443 Nürnberg +49 911 236980 0 info@strategicsolutions de","Wagnerstr 44, 90443 Nürnberg","44","Wagnerstr","Wagnerstr 44","Nürnberg","90443","","Germany"
"Unmittelbar an der KVB Haltestelle Friesenplatz findest du uns: Hohenzollernring 57, 50672 Köln 0221 45 46 400 info@solvatis de","Hohenzollernring 57, 50672 Köln","57","Hohenzollernring","Hohenzollernring 57","Köln","50672","","Germany"
"Nahe der U-Bahn Station Hauptwache befindet sich unser Büro: Zeil 112, 60313 Frankfurt 069 1234 5678 info@finanzberater de","Zeil 112, 60313 Frankfurt","112","Zeil","Zeil 112","Frankfurt","60313","","Germany"
"Direkt am Alexanderplatz, neben der Weltzeituhr: Alexanderplatz 5, 10178 Berlin 030 9876 5432 info@techinnova de","Alexanderplatz 5, 10178 Berlin","5","Alexanderplatz","Alexanderplatz 5","Berlin","10178","","Germany"
"Fußläufig zur Haltestelle Steintor finden Sie unsere Agentur: Georgstraße 22, 30159 Hannover 0511 76 38 212 info@marketlead de","Georgstraße 22, 30159 Hannover","22","Georgstraße","Georgstraße 22","Hannover","30159","","Germany"
"Beim Marienplatz, direkt im Herzen der Stadt: Marienplatz 33, 80331 München 089 44 23 3210 info@bavariaconsult de","Marienplatz 33, 80331 München","33","Marienplatz","Marienplatz 33","München","80331","","Germany"
"Neben dem Schlossgarten, leicht zu erreichen von der Haltestelle Schlossgarten: Schillerstraße 19, 70173 Stuttgart 0711 555 444 info@creativehub de","Schillerstraße 19, 70173 Stuttgart","19","Schillerstraße","Schillerstraße 19","Stuttgart","70173","","Germany"
"In der Nähe des Doms, perfekt angebunden durch den Hauptbahnhof: Domkloster 3, 50667 Köln 0221 999 8887 info@rhinevalley de","Domkloster 3, 50667 Köln","3","Domkloster","Domkloster 3","Köln","50667","","Germany"
"Am Bahnhof Zoo, ideal für Besucher aus der ganzen Stadt: Hardenbergplatz 2, 10623 Berlin 030 3344 5566 info@citymarketing de","Hardenbergplatz 2, 10623 Berlin","2","Hardenbergplatz","Hardenbergplatz 2","Berlin","10623","","Germany"
"Gleich um die Ecke vom Holstentor in Lübeck: Holstenstraße 45, 23552 Lübeck 0451 707 8080 info@luebeckdesign de","Holstenstraße 45, 23552 Lübeck","45","Holstenstraße","Holstenstraße 45","Lübeck","23552","","Germany"
"Unweit der Porta Nigra, an der Hauptbuslinie: Simeonstraße 60, 54290 Trier 0651 145 7890 info@moseltech de","Simeonstraße 60, 54290 Trier","60","Simeonstraße","Simeonstraße 60","Trier","54290","","Germany"
"SCHWIMMBAD+WELLNESS Schaflandstraße 6 70736 FELLBACH bei Stuttgart","Schaflandstraße 6, 70736 Fellbach","6","Schaflandstraße","Schaflandstraße 6","Fellbach","70736","","Germany"
"FITNESS+GESUNDHEIT Industriestraße 10 70565 STUTTGART","Industriestraße 10, 70565 Stuttgart","10","Industriestraße","Industriestraße 10","Stuttgart","70565","","Germany"
"YOGA+ENTSPANNUNG Rosenstraße 15 70182 STUTTGART","Rosenstraße 15, 70182 Stuttgart","15","Rosenstraße","Rosenstraße 15","Stuttgart","70182","","Germany"
"BÄDER+SAUNEN Hauptstraße 32 70734 FELLBACH","Hauptstraße 32, 70734 Fellbach","32","Hauptstraße","Hauptstraße 32","Fellbach","70734","","Germany"
"FITNESSSTUDIO+SPA Parkstraße 28 71634 LUDWIGSBURG","Parkstraße 28, 71634 Ludwigsburg","28","Parkstraße","Parkstraße 28","Ludwigsburg","71634","","Germany"
"WELLNESS+ERHOLUNG Kirchstraße 44 70794 FILDERSTADT","Kirchstraße 44, 70794 Filderstadt","44","Kirchstraße","Kirchstraße 44","Filderstadt","70794","","Germany"
"SPORTZENTRUM+FITNESS Gartenstraße 5A 70374 STUTTGART-BAD CANNSTATT","Gartenstraße 5A, 70374 Stuttgart-Bad Cannstatt","5A","Gartenstraße","Gartenstraße 5A","Stuttgart-Bad Cannstatt","70374","","Germany"
"THERME+RELAXATION Löwenstraße 12 70597 STUTTGART-Degerloch","Löwenstraße 12, 70597 Stuttgart-Degerloch","12","Löwenstraße","Löwenstraße 12","Stuttgart-Degerloch","70597","","Germany"
"SPA+MASSAGE Talstraße 22 70188 STUTTGART-OST","Talstraße 22, 70188 Stuttgart-Ost","22","Talstraße","Talstraße 22","Stuttgart-Ost","70188","","Germany"
"GESUNDHEITSZENTRUM+WELLNESS Bachstraße 11 70736 FELLBACH","Bachstraße 11, 70736 Fellbach","11","Bachstraße","Bachstraße 11","Fellbach","70736","","Germany"
